Order_ID,Order_Date,Category,Product,Unit_Price,Quantity,Total_Price,Discount_Percent,Discount_Amount,Final_Price,Customer_Segment,Region,Payment_Method,Shipping_Method
ORD10224,2024-01-15,Books,Fiction Novel,20.34,1,20.34,0.0,0.0,20.34,Regular,West,Debit Card,Express
ORD10225,2024-01-15,Books,Comic Book,9.69,1,9.69,0.0,0.0,9.69,Regular,East,Cash on Delivery,Express
ORD10226,2024-01-15,Home & Kitchen,Coffee Maker,20.82,1,20.82,0.0,0.0,20.82,Premium,West,Credit Card,Standard
ORD10227,2024-01-15,Home & Kitchen,Vacuum Cleaner,74.91,1,74.91,10.5,7.87,67.04,Regular,North,Debit Card,Standard
ORD10228,2024-01-15,Electronics,Tablet,463.12,1,463.12,0.0,0.0,463.12,Regular,North,Debit Card,Standard
ORD10229,2024-01-15,Sports,Yoga Mat,312.36,1,312.36,0.0,0.0,312.36,Regular,South,UPI,Standard
ORD10230,2024-01-15,Sports,Bicycle,465.42,1,465.42,0.0,0.0,465.42,Regular,East,UPI,Express
ORD10231,2024-01-15,Books,Fiction Novel,42.07,2,84.14,0.0,0.0,84.14,New,North,UPI,Standard
ORD10232,2024-01-15,Electronics,Tablet,1045.56,1,1045.56,0.0,0.0,1045.56,Regular,South,Debit Card,Standard
ORD10233,2024-01-15,Books,Fiction Novel,23.19,1,23.19,0.0,0.0,23.19,Premium,South,UPI,Express
ORD10234,2024-01-15,Home & Kitchen,Blender,58.88,1,58.88,0.0,0.0,58.88,Regular,North,UPI,Express
ORD10235,2024-01-15,Sports,Dumbbells,15.74,1,15.74,19.0,2.99,12.75,Regular,South,Debit Card,Standard
ORD10236,2024-01-15,Clothing,T-Shirt,24.1,1,24.1,0.0,0.0,24.1,New,South,Credit Card,Standard
ORD10237,2024-01-15,Home & Kitchen,Bed Sheets,243.55,1,243.55,0.0,0.0,243.55,New,West,Debit Card,Standard
ORD10238,2024-01-15,Clothing,T-Shirt,18.7,1,18.7,24.0,4.49,14.21,Premium,South,Credit Card,Express
ORD10239,2024-01-15,Sports,Tennis Racket,22.47,1,22.47,0.0,0.0,22.47,Premium,South,Credit Card,Standard
ORD10240,2024-01-15,Books,Magazine,28.9,1,28.9,0.0,0.0,28.9,Premium,East,Credit Card,Standard
ORD10241,2024-01-15,Electronics,Headphones,821.27,1,821.27,0.0,0.0,821.27,Regular,North,Cash on Delivery,Standard
ORD10242,2024-01-15,Clothing,Dress,76.9,1,76.9,0.0,0.0,76.9,New,North,Cash on Delivery,Standard
ORD10243,2024-01-15,Home & Kitchen,Bed Sheets,172.71,1,172.71,0.0,0.0,172.71,Premium,North,Credit Card,Same Day
ORD10244,2024-01-15,Sports,Yoga Mat,281.32,1,281.32,0.0,0.0,281.32,Premium,West,Debit Card,Standard
ORD10245,2024-01-15,Electronics,Laptop,785.8,1,785.8,0.0,0.0,785.8,Regular,West,Debit Card,Standard
ORD10246,2024-01-15,Sports,Bicycle,316.85,1,316.85,0.0,0.0,316.85,Regular,West,UPI,Express
ORD10247,2024-01-16,Home & Kitchen,Cookware Set,224.63,1,224.63,0.0,0.0,224.63,New,East,Cash on Delivery,Standard
ORD10248,2024-01-16,Home & Kitchen,Cookware Set,148.37,1,148.37,0.0,0.0,148.37,Premium,South,Credit Card,Express
ORD10249,2024-01-16,Electronics,Laptop,1426.21,1,1426.21,0.0,0.0,1426.21,Regular,East,Debit Card,Standard
ORD10250,2024-01-16,Home & Kitchen,Vacuum Cleaner,163.16,1,163.16,0.0,0.0,163.16,Premium,West,Cash on Delivery,Standard
ORD10251,2024-01-16,Books,Comic Book,41.3,1,41.3,0.0,0.0,41.3,New,North,Credit Card,Express
ORD10252,2024-01-16,Electronics,Headphones,700.06,1,700.06,0.0,0.0,700.06,Premium,West,Credit Card,Standard
ORD10253,2024-01-17,Books,Non-Fiction,11.05,1,11.05,0.0,0.0,11.05,Regular,West,Credit Card,Standard
ORD10254,2024-01-17,Electronics,Headphones,340.94,3,1022.82,0.0,0.0,1022.82,Regular,North,Credit Card,Standard
ORD10255,2024-01-17,Electronics,Smartwatch,1142.47,1,1142.47,17.2,196.5,945.97,Premium,East,UPI,Express
ORD10256,2024-01-17,Electronics,Tablet,640.3,1,640.3,28.9,185.05,455.25,Regular,North,UPI,Same Day
ORD10257,2024-01-17,Home & Kitchen,Blender,41.52,1,41.52,0.0,0.0,41.52,Premium,East,Credit Card,Standard
ORD10258,2024-01-17,Clothing,Sneakers,131.56,1,131.56,0.0,0.0,131.56,Regular,North,Credit Card,Standard
ORD10259,2024-01-17,Sports,Yoga Mat,323.83,2,647.66,0.0,0.0,647.66,Premium,South,UPI,Standard
ORD10260,2024-01-17,Home & Kitchen,Blender,184.04,1,184.04,0.0,0.0,184.04,Regular,East,Credit Card,Express
ORD10261,2024-01-17,Sports,Running Shoes,80.01,1,80.01,0.0,0.0,80.01,Regular,South,Credit Card,Standard
ORD10262,2024-01-17,Electronics,Tablet,633.55,1,633.55,0.0,0.0,633.55,Regular,East,UPI,Standard
ORD10263,2024-01-17,Home & Kitchen,Coffee Maker,115.3,2,230.6,0.0,0.0,230.6,Regular,West,UPI,Standard
ORD10264,2024-01-17,Sports,Running Shoes,396.58,1,396.58,22.2,88.04,308.54,Regular,West,Debit Card,Same Day
ORD10265,2024-01-17,Home & Kitchen,Coffee Maker,280.45,1,280.45,12.0,33.65,246.8,Premium,North,Credit Card,Express
ORD10266,2024-01-17,Electronics,Tablet,1068.68,1,1068.68,0.0,0.0,1068.68,Regular,East,UPI,Standard
ORD10267,2024-01-17,Sports,Running Shoes,434.25,1,434.25,0.0,0.0,434.25,Regular,East,UPI,Standard
ORD10268,2024-01-17,Electronics,Smartwatch,1242.16,1,1242.16,21.9,272.03,970.13,Regular,East,Debit Card,Express
ORD10269,2024-01-18,Home & Kitchen,Blender,130.53,2,261.06,0.0,0.0,261.06,Regular,East,Cash on Delivery,Standard
ORD10270,2024-01-18,Home & Kitchen,Coffee Maker,269.26,1,269.26,0.0,0.0,269.26,Regular,North,Credit Card,Standard
ORD10271,2024-01-18,Sports,Bicycle,195.76,1,195.76,0.0,0.0,195.76,Regular,North,Debit Card,Standard
ORD10272,2024-01-18,Home & Kitchen,Bed Sheets,22.78,1,22.78,0.0,0.0,22.78,New,South,UPI,Standard
ORD10273,2024-01-18,Books,Comic Book,48.92,1,48.92,0.0,0.0,48.92,Regular,East,UPI,Standard
ORD10274,2024-01-18,Electronics,Smartwatch,545.62,1,545.62,0.0,0.0,545.62,Regular,East,Debit Card,Standard
ORD10275,2024-01-18,Home & Kitchen,Bed Sheets,257.18,1,257.18,0.0,0.0,257.18,New,East,UPI,Standard
ORD10276,2024-01-18,Clothing,Jacket,110.87,2,221.74,0.0,0.0,221.74,Premium,South,Credit Card,Express
ORD10277,2024-01-18,Sports,Bicycle,270.06,1,270.06,0.0,0.0,270.06,Premium,East,UPI,Standard
ORD10278,2024-01-18,Home & Kitchen,Coffee Maker,194.28,1,194.28,0.0,0.0,194.28,Premium,North,UPI,Express
ORD10279,2024-01-19,Books,Textbook,41.44,2,82.88,0.0,0.0,82.88,Regular,East,Debit Card,Standard
ORD10280,2024-01-19,Books,Non-Fiction,5.35,1,5.35,17.5,0.94,4.41,Regular,North,Cash on Delivery,Standard
ORD10281,2024-01-19,Books,Magazine,32.94,2,65.88,0.0,0.0,65.88,Premium,South,Credit Card,Standard
ORD10282,2024-01-19,Sports,Running Shoes,449.86,1,449.86,0.0,0.0,449.86,Regular,West,Debit Card,Standard
ORD10283,2024-01-19,Electronics,Tablet,1429.57,3,4288.71,0.0,0.0,4288.71,Premium,West,Debit Card,Standard
ORD10284,2024-01-19,Home & Kitchen,Blender,294.73,1,294.73,0.0,0.0,294.73,Premium,West,Cash on Delivery,Same Day
ORD10285,2024-01-20,Sports,Bicycle,428.57,1,428.57,0.0,0.0,428.57,Regular,North,Debit Card,Express
ORD10286,2024-01-20,Books,Magazine,27.45,1,27.45,0.0,0.0,27.45,Regular,South,Cash on Delivery,Standard
ORD10287,2024-01-20,Electronics,Tablet,307.94,1,307.94,0.0,0.0,307.94,New,North,Credit Card,Standard
ORD10288,2024-01-20,Electronics,Tablet,468.88,1,468.88,0.0,0.0,468.88,New,West,Credit Card,Express
ORD10289,2024-01-20,Clothing,Dress,19.4,1,19.4,0.0,0.0,19.4,Regular,North,UPI,Same Day
ORD10290,2024-01-20,Home & Kitchen,Blender,203.86,1,203.86,6.0,12.23,191.63,Regular,West,Credit Card,Standard
ORD10291,2024-01-20,Electronics,Laptop,264.86,1,264.86,0.0,0.0,264.86,Regular,South,UPI,Standard
ORD10292,2024-01-20,Clothing,Jacket,53.14,1,53.14,0.0,0.0,53.14,New,West,UPI,Standard
ORD10293,2024-01-20,Home & Kitchen,Blender,77.31,1,77.31,6.7,5.18,72.13,Regular,South,UPI,Standard
ORD10294,2024-01-20,Sports,Bicycle,235.4,1,235.4,0.0,0.0,235.4,New,North,UPI,Express
ORD10295,2024-01-20,Sports,Dumbbells,439.18,1,439.18,0.0,0.0,439.18,Regular,South,Credit Card,Standard
ORD10296,2024-01-20,Electronics,Laptop,138.93,1,138.93,0.0,0.0,138.93,Premium,North,Credit Card,Standard
ORD10297,2024-01-20,Sports,Running Shoes,483.75,1,483.75,0.0,0.0,483.75,Premium,East,UPI,Standard
ORD10298,2024-01-20,Clothing,T-Shirt,49.13,1,49.13,24.1,11.84,37.29,Regular,South,Cash on Delivery,Standard
ORD10299,2024-01-20,Home & Kitchen,Coffee Maker,126.59,1,126.59,0.0,0.0,126.59,Premium,North,Credit Card,Standard
ORD10300,2024-01-20,Home & Kitchen,Coffee Maker,121.28,2,242.56,0.0,0.0,242.56,Premium,North,Debit Card,Express
ORD10301,2024-01-20,Electronics,Laptop,1402.74,1,1402.74,0.0,0.0,1402.74,Premium,East,Debit Card,Same Day
ORD10302,2024-01-20,Books,Fiction Novel,17.33,1,17.33,0.0,0.0,17.33,Regular,South,Credit Card,Same Day
ORD10303,2024-01-20,Books,Comic Book,35.2,1,35.2,0.0,0.0,35.2,Premium,South,Debit Card,Standard
ORD10304,2024-01-20,Sports,Yoga Mat,22.34,1,22.34,22.6,5.05,17.29,Regular,East,Cash on Delivery,Standard
ORD10305,2024-01-20,Sports,Yoga Mat,271.8,1,271.8,0.0,0.0,271.8,Regular,South,Debit Card,Standard
ORD10306,2024-01-20,Books,Textbook,22.84,1,22.84,0.0,0.0,22.84,New,North,Credit Card,Standard
ORD10307,2024-01-20,Books,Magazine,8.19,1,8.19,9.1,0.75,7.44,New,West,Cash on Delivery,Express
ORD10308,2024-01-20,Electronics,Tablet,467.07,1,467.07,0.0,0.0,467.07,Regular,East,Credit Card,Express
ORD10309,2024-01-20,Electronics,Headphones,565.99,1,565.99,0.0,0.0,565.99,Regular,East,Credit Card,Standard
ORD10310,2024-01-21,Sports,Running Shoes,339.02,1,339.02,0.0,0.0,339.02,Regular,South,UPI,Standard
ORD10311,2024-01-21,Clothing,Jeans,138.49,1,138.49,0.0,0.0,138.49,Regular,West,Credit Card,Standard
ORD10312,2024-01-21,Home & Kitchen,Blender,217.28,1,217.28,0.0,0.0,217.28,Regular,South,Credit Card,Standard
ORD10313,2024-01-21,Clothing,Sneakers,89.2,1,89.2,15.8,14.09,75.11,Regular,East,Credit Card,Same Day
ORD10314,2024-01-21,Books,Textbook,33.06,1,33.06,0.0,0.0,33.06,Regular,North,Cash on Delivery,Standard
ORD10315,2024-01-22,Books,Fiction Novel,28.66,1,28.66,0.0,0.0,28.66,Regular,North,Credit Card,Standard
ORD10316,2024-01-22,Electronics,Headphones,1330.34,1,1330.34,19.6,260.75,1069.59,Premium,East,UPI,Standard
ORD10317,2024-01-22,Clothing,Sneakers,141.85,1,141.85,0.0,0.0,141.85,Premium,East,UPI,Standard
ORD10318,2024-01-22,Home & Kitchen,Vacuum Cleaner,141.4,1,141.4,0.0,0.0,141.4,Premium,West,Debit Card,Standard
ORD10319,2024-01-22,Books,Non-Fiction,49.83,1,49.83,0.0,0.0,49.83,Premium,East,UPI,Standard
ORD10320,2024-01-22,Sports,Running Shoes,16.74,1,16.74,0.0,0.0,16.74,Regular,North,Credit Card,Standard
ORD10321,2024-01-22,Books,Non-Fiction,31.87,1,31.87,0.0,0.0,31.87,Regular,South,UPI,Standard
ORD10322,2024-01-22,Clothing,Jacket,98.27,1,98.27,0.0,0.0,98.27,Premium,South,Credit Card,Standard
ORD10323,2024-01-22,Home & Kitchen,Coffee Maker,113.41,1,113.41,0.0,0.0,113.41,New,West,Credit Card,Express
ORD10324,2024-01-22,Sports,Tennis Racket,355.68,1,355.68,0.0,0.0,355.68,Regular,East,Cash on Delivery,Standard
ORD10325,2024-01-22,Clothing,Jacket,95.84,1,95.84,12.0,11.5,84.34,Premium,South,Debit Card,Standard
ORD10326,2024-01-22,Books,Non-Fiction,23.39,2,46.78,0.0,0.0,46.78,Regular,South,UPI,Same Day
ORD10327,2024-01-22,Books,Comic Book,25.08,1,25.08,0.0,0.0,25.08,Regular,West,Debit Card,Standard
ORD10328,2024-01-22,Books,Non-Fiction,42.29,1,42.29,0.0,0.0,42.29,Regular,West,Cash on Delivery,Standard
ORD10329,2024-01-22,Home & Kitchen,Coffee Maker,109.21,2,218.42,0.0,0.0,218.42,Regular,West,Credit Card,Standard
ORD10330,2024-01-22,Sports,Running Shoes,430.79,1,430.79,22.3,96.07,334.72,Regular,East,Credit Card,Express
ORD10331,2024-01-23,Electronics,Smartwatch,289.66,1,289.66,5.5,15.93,273.73,Premium,East,Debit Card,Standard
ORD10332,2024-01-23,Electronics,Smartphone,1328.41,1,1328.41,0.0,0.0,1328.41,Premium,East,Credit Card,Standard
ORD10333,2024-01-23,Electronics,Headphones,536.73,1,536.73,0.0,0.0,536.73,Premium,West,Debit Card,Express
ORD10334,2024-01-23,Books,Non-Fiction,12.73,1,12.73,20.1,2.56,10.17,Regular,West,UPI,Standard
ORD10335,2024-01-23,Electronics,Smartwatch,686.69,3,2060.07,0.0,0.0,2060.07,Premium,North,UPI,Express
ORD10336,2024-01-23,Sports,Yoga Mat,18.88,1,18.88,0.0,0.0,18.88,Regular,South,Debit Card,Express
ORD10337,2024-01-23,Clothing,T-Shirt,113.73,1,113.73,12.1,13.76,99.97,Premium,South,UPI,Standard
ORD10338,2024-01-23,Home & Kitchen,Cookware Set,71.36,1,71.36,0.0,0.0,71.36,New,South,Credit Card,Standard
ORD10339,2024-01-23,Sports,Dumbbells,42.82,1,42.82,0.0,0.0,42.82,Regular,South,Cash on Delivery,Standard
ORD10340,2024-01-23,Electronics,Smartphone,794.38,3,2383.14,23.2,552.89,1830.25,Regular,West,Credit Card,Standard
ORD10341,2024-01-23,Home & Kitchen,Bed Sheets,149.99,1,149.99,0.0,0.0,149.99,Premium,East,Credit Card,Standard
ORD10342,2024-01-23,Home & Kitchen,Bed Sheets,196.96,1,196.96,0.0,0.0,196.96,Regular,North,Debit Card,Standard
ORD10343,2024-01-23,Home & Kitchen,Blender,232.38,1,232.38,0.0,0.0,232.38,Regular,East,Debit Card,Express
ORD10344,2024-01-23,Clothing,Jeans,137.61,1,137.61,0.0,0.0,137.61,Premium,East,UPI,Standard
ORD10345,2024-01-23,Electronics,Smartphone,651.71,1,651.71,0.0,0.0,651.71,Regular,East,Credit Card,Standard
ORD10346,2024-01-23,Sports,Dumbbells,258.46,1,258.46,0.0,0.0,258.46,Regular,East,Debit Card,Express
ORD10347,2024-01-24,Books,Fiction Novel,16.88,2,33.76,0.0,0.0,33.76,Premium,South,Credit Card,Standard
ORD10348,2024-01-24,Electronics,Tablet,1244.46,1,1244.46,0.0,0.0,1244.46,Premium,West,Debit Card,Same Day
ORD10349,2024-01-24,Books,Comic Book,21.58,1,21.58,18.9,4.08,17.5,Regular,North,Credit Card,Express
ORD10350,2024-01-24,Electronics,Smartphone,1186.47,1,1186.47,0.0,0.0,1186.47,Regular,South,UPI,Standard
ORD10351,2024-01-24,Electronics,Headphones,1228.43,1,1228.43,0.0,0.0,1228.43,New,West,Cash on Delivery,Same Day
ORD10352,2024-01-24,Books,Textbook,49.89,1,49.89,0.0,0.0,49.89,Regular,South,Credit Card,Standard
ORD10353,2024-01-24,Books,Textbook,5.62,1,5.62,0.0,0.0,5.62,Regular,North,Credit Card,Same Day
ORD10354,2024-01-24,Clothing,Jacket,15.72,2,31.44,0.0,0.0,31.44,Regular,South,Debit Card,Standard
ORD10355,2024-01-24,Books,Non-Fiction,36.83,1,36.83,0.0,0.0,36.83,Regular,East,Cash on Delivery,Same Day
ORD10356,2024-01-24,Home & Kitchen,Vacuum Cleaner,151.4,1,151.4,0.0,0.0,151.4,Regular,West,Debit Card,Same Day
ORD10357,2024-01-24,Sports,Bicycle,340.65,1,340.65,0.0,0.0,340.65,Regular,West,Credit Card,Standard
ORD10358,2024-01-24,Books,Fiction Novel,8.14,1,8.14,19.5,1.59,6.55,Premium,West,Debit Card,Standard
ORD10359,2024-01-24,Home & Kitchen,Blender,25.36,1,25.36,0.0,0.0,25.36,Premium,East,UPI,Express
ORD10360,2024-01-24,Home & Kitchen,Blender,132.53,1,132.53,0.0,0.0,132.53,Premium,North,Cash on Delivery,Standard
ORD10361,2024-01-24,Clothing,Sneakers,19.29,1,19.29,0.0,0.0,19.29,Regular,East,UPI,Express
ORD10362,2024-01-24,Electronics,Smartwatch,1465.47,1,1465.47,10.4,152.41,1313.06,Regular,West,UPI,Standard
ORD10363,2024-01-24,Books,Fiction Novel,25.93,1,25.93,0.0,0.0,25.93,Regular,South,Credit Card,Same Day
ORD10364,2024-01-24,Sports,Bicycle,51.7,1,51.7,0.0,0.0,51.7,Regular,North,Credit Card,Standard
ORD10365,2024-01-24,Electronics,Tablet,685.76,1,685.76,10.2,69.95,615.81,New,North,Credit Card,Standard
ORD10366,2024-01-24,Home & Kitchen,Cookware Set,85.1,1,85.1,25.2,21.45,63.65,Regular,South,UPI,Standard
ORD10367,2024-01-24,Electronics,Smartphone,1252.51,1,1252.51,0.0,0.0,1252.51,Premium,North,Debit Card,Express
ORD10368,2024-01-25,Clothing,Sneakers,51.94,1,51.94,15.5,8.05,43.89,Regular,South,Credit Card,Express
ORD10369,2024-01-25,Home & Kitchen,Cookware Set,117.18,1,117.18,19.1,22.38,94.8,New,East,Credit Card,Standard
ORD10370,2024-01-25,Books,Comic Book,5.71,1,5.71,0.0,0.0,5.71,Regular,East,Debit Card,Express
ORD10371,2024-01-25,Electronics,Smartphone,228.69,1,228.69,0.0,0.0,228.69,Regular,South,Cash on Delivery,Express
ORD10372,2024-01-25,Home & Kitchen,Cookware Set,182.21,1,182.21,0.0,0.0,182.21,Premium,North,Debit Card,Standard
ORD10373,2024-01-25,Electronics,Tablet,289.69,1,289.69,0.0,0.0,289.69,Regular,South,Cash on Delivery,Express
ORD10374,2024-01-25,Home & Kitchen,Coffee Maker,239.98,1,239.98,0.0,0.0,239.98,New,West,Credit Card,Express
ORD10375,2024-01-25,Clothing,Sneakers,105.82,1,105.82,26.8,28.36,77.46,Regular,West,Credit Card,Standard
ORD10376,2024-01-25,Books,Comic Book,21.94,1,21.94,28.7,6.3,15.64,Regular,East,Credit Card,Standard
ORD10377,2024-01-25,Sports,Tennis Racket,126.69,2,253.38,0.0,0.0,253.38,Regular,South,UPI,Standard
ORD10378,2024-01-25,Clothing,T-Shirt,110.05,2,220.1,0.0,0.0,220.1,Regular,East,Debit Card,Express
ORD10379,2024-01-25,Electronics,Laptop,790.34,1,790.34,18.8,148.58,641.76,New,South,Debit Card,Standard
ORD10380,2024-01-25,Clothing,T-Shirt,122.46,1,122.46,0.0,0.0,122.46,Regular,South,Debit Card,Express
ORD10381,2024-01-25,Electronics,Headphones,301.57,1,301.57,0.0,0.0,301.57,New,South,UPI,Standard
ORD10382,2024-01-26,Electronics,Smartwatch,1291.92,1,1291.92,0.0,0.0,1291.92,New,South,Credit Card,Express
ORD10383,2024-01-26,Electronics,Laptop,389.92,1,389.92,0.0,0.0,389.92,Regular,West,UPI,Same Day
ORD10384,2024-01-26,Home & Kitchen,Vacuum Cleaner,73.85,1,73.85,0.0,0.0,73.85,Premium,East,Debit Card,Standard
ORD10385,2024-01-26,Clothing,Dress,16.39,1,16.39,0.0,0.0,16.39,Premium,East,Cash on Delivery,Standard
ORD10386,2024-01-26,Electronics,Headphones,1281.82,1,1281.82,0.0,0.0,1281.82,New,South,Cash on Delivery,Same Day
ORD10387,2024-01-26,Electronics,Headphones,183.92,1,183.92,0.0,0.0,183.92,Premium,North,Cash on Delivery,Standard
ORD10388,2024-01-26,Electronics,Smartphone,1361.91,1,1361.91,0.0,0.0,1361.91,Regular,North,Credit Card,Standard
ORD10389,2024-01-26,Books,Textbook,14.56,1,14.56,0.0,0.0,14.56,Regular,South,UPI,Express
ORD10390,2024-01-26,Clothing,T-Shirt,74.41,1,74.41,17.1,12.72,61.69,New,East,UPI,Express
ORD10391,2024-01-26,Electronics,Smartwatch,764.59,1,764.59,0.0,0.0,764.59,Premium,South,Credit Card,Standard
ORD10392,2024-01-26,Sports,Running Shoes,369.17,1,369.17,0.0,0.0,369.17,New,West,Debit Card,Express
ORD10393,2024-01-26,Clothing,T-Shirt,142.26,1,142.26,0.0,0.0,142.26,Regular,East,Credit Card,Standard
ORD10394,2024-01-26,Electronics,Smartwatch,378.1,1,378.1,26.8,101.33,276.77,Premium,East,UPI,Express
ORD10395,2024-01-26,Books,Magazine,16.08,1,16.08,7.9,1.27,14.81,Premium,North,UPI,Standard
ORD10396,2024-01-26,Electronics,Laptop,714.0,1,714.0,0.0,0.0,714.0,Premium,North,Debit Card,Standard
ORD10397,2024-01-26,Sports,Tennis Racket,181.9,1,181.9,0.0,0.0,181.9,New,South,Credit Card,Standard
ORD10398,2024-01-26,Home & Kitchen,Vacuum Cleaner,81.95,1,81.95,0.0,0.0,81.95,New,West,Debit Card,Standard
ORD10399,2024-01-26,Sports,Bicycle,467.54,1,467.54,21.4,100.05,367.49,Premium,North,Debit Card,Standard
ORD10400,2024-01-26,Sports,Yoga Mat,464.77,1,464.77,22.3,103.64,361.13,Regular,North,Debit Card,Express
ORD10401,2024-01-26,Home & Kitchen,Bed Sheets,174.19,1,174.19,0.0,0.0,174.19,New,West,UPI,Standard
ORD10402,2024-01-27,Electronics,Tablet,649.1,1,649.1,25.7,166.82,482.28,Premium,North,Debit Card,Standard
ORD10403,2024-01-27,Electronics,Smartwatch,369.13,1,369.13,0.0,0.0,369.13,Premium,North,Credit Card,Same Day
ORD10404,2024-01-27,Clothing,Jeans,134.63,2,269.26,0.0,0.0,269.26,New,East,UPI,Standard
ORD10405,2024-01-27,Home & Kitchen,Cookware Set,238.67,1,238.67,0.0,0.0,238.67,Regular,West,UPI,Standard
ORD10406,2024-01-27,Electronics,Tablet,599.61,2,1199.22,0.0,0.0,1199.22,Regular,West,Debit Card,Standard
ORD10407,2024-01-27,Home & Kitchen,Vacuum Cleaner,176.63,1,176.63,26.4,46.63,130.0,Premium,East,Credit Card,Standard
ORD10408,2024-01-27,Sports,Tennis Racket,473.91,1,473.91,0.0,0.0,473.91,Premium,North,Cash on Delivery,Standard
ORD10409,2024-01-27,Books,Fiction Novel,24.39,1,24.39,0.0,0.0,24.39,Regular,North,UPI,Standard
ORD10410,2024-01-27,Sports,Yoga Mat,88.51,1,88.51,0.0,0.0,88.51,Regular,East,UPI,Standard
ORD10411,2024-01-27,Electronics,Laptop,125.97,1,125.97,0.0,0.0,125.97,Regular,North,Credit Card,Express
ORD10412,2024-01-27,Clothing,T-Shirt,46.25,1,46.25,0.0,0.0,46.25,New,South,Credit Card,Standard
ORD10413,2024-01-27,Clothing,Dress,113.71,2,227.42,0.0,0.0,227.42,Premium,South,Credit Card,Express
ORD10414,2024-01-27,Home & Kitchen,Blender,37.33,1,37.33,7.3,2.73,34.6,Premium,East,Credit Card,Standard
ORD10415,2024-01-27,Clothing,Jacket,123.76,1,123.76,0.0,0.0,123.76,Regular,West,Cash on Delivery,Standard
ORD10416,2024-01-27,Clothing,Sneakers,53.79,1,53.79,0.0,0.0,53.79,Regular,East,UPI,Express
ORD10417,2024-01-27,Home & Kitchen,Bed Sheets,65.18,1,65.18,0.0,0.0,65.18,New,East,Credit Card,Standard
ORD10418,2024-01-27,Clothing,Jeans,22.65,1,22.65,0.0,0.0,22.65,Regular,East,Credit Card,Express
ORD10419,2024-01-27,Sports,Running Shoes,162.84,1,162.84,18.6,30.29,132.55,Regular,East,UPI,Express
ORD10420,2024-01-27,Electronics,Smartwatch,276.66,1,276.66,0.0,0.0,276.66,Regular,East,Credit Card,Standard
ORD10421,2024-01-28,Electronics,Tablet,1467.06,1,1467.06,0.0,0.0,1467.06,Premium,East,UPI,Standard
ORD10422,2024-01-28,Home & Kitchen,Bed Sheets,145.0,1,145.0,0.0,0.0,145.0,Premium,South,UPI,Standard
ORD10423,2024-01-28,Clothing,Jacket,90.09,1,90.09,0.0,0.0,90.09,Regular,West,Credit Card,Express
ORD10424,2024-01-28,Clothing,Sneakers,120.42,1,120.42,29.1,35.04,85.38,Premium,South,Credit Card,Standard
ORD10425,2024-01-28,Electronics,Headphones,1030.9,1,1030.9,0.0,0.0,1030.9,Premium,East,Debit Card,Standard
ORD10426,2024-01-28,Books,Magazine,25.88,2,51.76,0.0,0.0,51.76,Regular,East,UPI,Standard
ORD10427,2024-01-28,Electronics,Laptop,1281.7,1,1281.7,0.0,0.0,1281.7,Premium,South,Debit Card,Same Day
ORD10428,2024-01-28,Home & Kitchen,Coffee Maker,194.37,1,194.37,0.0,0.0,194.37,New,South,UPI,Express
ORD10429,2024-01-28,Home & Kitchen,Blender,205.87,2,411.74,0.0,0.0,411.74,Regular,West,Debit Card,Standard
ORD10430,2024-01-28,Electronics,Smartwatch,921.32,1,921.32,0.0,0.0,921.32,New,South,Credit Card,Express
ORD10431,2024-01-28,Home & Kitchen,Cookware Set,272.07,1,272.07,11.8,32.1,239.97,Premium,East,Cash on Delivery,Standard
ORD10432,2024-01-28,Electronics,Tablet,522.44,1,522.44,0.0,0.0,522.44,Regular,North,UPI,Same Day
ORD10433,2024-01-28,Electronics,Tablet,1390.17,1,1390.17,0.0,0.0,1390.17,Regular,South,UPI,Express
ORD10434,2024-01-28,Clothing,Jacket,15.0,1,15.0,0.0,0.0,15.0,Regular,North,Credit Card,Standard
ORD10435,2024-01-28,Sports,Tennis Racket,450.41,1,450.41,14.7,66.21,384.2,New,South,UPI,Same Day
ORD10436,2024-01-28,Home & Kitchen,Bed Sheets,47.06,1,47.06,0.0,0.0,47.06,New,South,Debit Card,Express
ORD10437,2024-01-28,Home & Kitchen,Coffee Maker,109.61,1,109.61,0.0,0.0,109.61,Regular,South,UPI,Standard
ORD10438,2024-01-28,Clothing,Sneakers,32.32,1,32.32,0.0,0.0,32.32,Premium,East,UPI,Express
ORD10439,2024-01-28,Books,Magazine,40.12,1,40.12,10.7,4.29,35.83,Premium,South,Debit Card,Express
